instant,date,season,year,month,hour,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_count,bln,cuaca,musim
14936,2012-09-19,3,1,9,12,0,3,Weekday,1,0.6,0.6212,0.43,0.2537,53,260,313,Sep,Clear,Fall
14937,2012-09-19,3,1,9,13,0,3,Weekday,1,0.6,0.6212,0.4,0.2537,55,234,289,Sep,Clear,Fall
14938,2012-09-19,3,1,9,14,0,3,Weekday,1,0.62,0.6212,0.38,0.2537,59,227,286,Sep,Clear,Fall
14939,2012-09-19,3,1,9,15,0,3,Weekday,1,0.62,0.6212,0.35,0.0,57,254,311,Sep,Clear,Fall
14940,2012-09-19,3,1,9,16,0,3,Weekday,1,0.62,0.6212,0.35,0.0,69,397,466,Sep,Clear,Fall
14941,2012-09-19,3,1,9,17,0,3,Weekday,1,0.6,0.6212,0.38,0.2239,74,812,886,Sep,Clear,Fall
14942,2012-09-19,3,1,9,18,0,3,Weekday,1,0.58,0.5455,0.4,0.2836,85,807,892,Sep,Clear,Fall
14943,2012-09-19,3,1,9,19,0,3,Weekday,1,0.56,0.5303,0.43,0.2239,72,539,611,Sep,Clear,Fall
14944,2012-09-19,3,1,9,20,0,3,Weekday,1,0.52,0.5,0.48,0.1642,31,378,409,Sep,Clear,Fall
14945,2012-09-19,3,1,9,21,0,3,Weekday,1,0.5,0.4848,0.59,0.1642,25,324,349,Sep,Clear,Fall
14946,2012-09-19,3,1,9,22,0,3,Weekday,1,0.5,0.4848,0.63,0.0896,31,198,229,Sep,Clear,Fall
14947,2012-09-19,3,1,9,23,0,3,Weekday,1,0.48,0.4697,0.67,0.0896,17,106,123,Sep,Clear,Fall
14948,2012-09-20,3,1,9,0,0,4,Weekday,1,0.5,0.4848,0.63,0.0,12,46,58,Sep,Clear,Fall
14949,2012-09-20,3,1,9,1,0,4,Weekday,1,0.46,0.4545,0.72,0.1045,4,14,18,Sep,Clear,Fall
14950,2012-09-20,3,1,9,2,0,4,Weekday,1,0.46,0.4545,0.72,0.0896,2,9,11,Sep,Clear,Fall
14951,2012-09-20,3,1,9,3,0,4,Weekday,1,0.44,0.4394,0.77,0.0,0,6,6,Sep,Clear,Fall
14952,2012-09-20,3,1,9,4,0,4,Weekday,1,0.44,0.4394,0.77,0.1045,0,6,6,Sep,Clear,Fall
14953,2012-09-20,3,1,9,5,0,4,Weekday,1,0.44,0.4394,0.77,0.1045,4,52,56,Sep,Clear,Fall
14954,2012-09-20,3,1,9,6,0,4,Weekday,1,0.44,0.4394,0.77,0.0,9,161,170,Sep,Clear,Fall
14955,2012-09-20,3,1,9,7,0,4,Weekday,1,0.46,0.4545,0.82,0.1045,20,514,534,Sep,Clear,Fall
14956,2012-09-20,3,1,9,8,0,4,Weekday,1,0.5,0.4848,0.68,0.0896,44,746,790,Sep,Clear,Fall
14957,2012-09-20,3,1,9,9,0,4,Weekday,1,0.56,0.5303,0.6,0.0896,25,330,355,Sep,Clear,Fall
14958,2012-09-20,3,1,9,10,0,4,Weekday,1,0.58,0.5455,0.53,0.0896,33,157,190,Sep,Clear,Fall
14959,2012-09-20,3,1,9,11,0,4,Weekday,1,0.62,0.6212,0.43,0.0,37,206,243,Sep,Clear,Fall
14960,2012-09-20,3,1,9,12,0,4,Weekday,1,0.62,0.6212,0.43,0.1343,57,233,290,Sep,Clear,Fall
14961,2012-09-20,3,1,9,13,0,4,Weekday,1,0.64,0.6212,0.44,0.1343,68,268,336,Sep,Clear,Fall
14962,2012-09-20,3,1,9,14,0,4,Weekday,1,0.64,0.6212,0.47,0.194,76,222,298,Sep,Clear,Fall
14963,2012-09-20,3,1,9,15,0,4,Weekday,1,0.66,0.6212,0.47,0.194,60,231,291,Sep,Clear,Fall
14964,2012-09-20,3,1,9,16,0,4,Weekday,1,0.64,0.6212,0.47,0.1642,72,385,457,Sep,Clear,Fall
14965,2012-09-20,3,1,9,17,0,4,Weekday,1,0.64,0.6212,0.5,0.2239,91,885,976,Sep,Clear,Fall
14966,2012-09-20,3,1,9,18,0,4,Weekday,1,0.6,0.6212,0.56,0.2537,119,781,900,Sep,Clear,Fall
14967,2012-09-20,3,1,9,19,0,4,Weekday,1,0.58,0.5455,0.6,0.2239,69,534,603,Sep,Clear,Fall
14968,2012-09-20,3,1,9,20,0,4,Weekday,1,0.56,0.5303,0.64,0.1343,57,360,417,Sep,Clear,Fall
14969,2012-09-20,3,1,9,21,0,4,Weekday,1,0.56,0.5303,0.64,0.194,28,246,274,Sep,Clear,Fall
14970,2012-09-20,3,1,9,22,0,4,Weekday,1,0.54,0.5152,0.73,0.1045,35,252,287,Sep,Clear,Fall
14971,2012-09-20,3,1,9,23,0,4,Weekday,1,0.54,0.5152,0.68,0.1045,17,137,154,Sep,Clear,Fall
14972,2012-09-21,3,1,9,0,0,5,Weekday,1,0.54,0.5152,0.68,0.0,13,53,66,Sep,Clear,Fall
14973,2012-09-21,3,1,9,1,0,5,Weekday,1,0.52,0.5,0.72,0.0,11,38,49,Sep,Clear,Fall
14974,2012-09-21,3,1,9,2,0,5,Weekday,1,0.52,0.5,0.72,0.0,6,8,14,Sep,Clear,Fall
14975,2012-09-21,3,1,9,3,0,5,Weekday,1,0.5,0.4848,0.77,0.0896,1,11,12,Sep,Clear,Fall
14976,2012-09-21,3,1,9,4,0,5,Weekday,1,0.5,0.4848,0.77,0.0,1,9,10,Sep,Clear,Fall
14977,2012-09-21,3,1,9,5,0,5,Weekday,1,0.5,0.4848,0.82,0.0,2,47,49,Sep,Clear,Fall
14978,2012-09-21,3,1,9,6,0,5,Weekday,1,0.5,0.4848,0.77,0.0896,19,146,165,Sep,Clear,Fall
14979,2012-09-21,3,1,9,7,0,5,Weekday,1,0.52,0.5,0.77,0.0,35,468,503,Sep,Clear,Fall
14980,2012-09-21,3,1,9,8,0,5,Weekday,1,0.54,0.5152,0.73,0.1343,31,726,757,Sep,Clear,Fall
14981,2012-09-21,3,1,9,9,0,5,Weekday,1,0.58,0.5455,0.68,0.1343,35,348,383,Sep,Clear,Fall
14982,2012-09-21,3,1,9,10,0,5,Weekday,1,0.62,0.6061,0.61,0.2239,44,181,225,Sep,Clear,Fall
14983,2012-09-21,3,1,9,11,0,5,Weekday,1,0.66,0.6212,0.57,0.2239,79,242,321,Sep,Clear,Fall
14984,2012-09-21,3,1,9,12,0,5,Weekday,1,0.68,0.6364,0.57,0.1642,84,305,389,Sep,Clear,Fall
14985,2012-09-21,3,1,9,13,0,5,Weekday,1,0.7,0.6515,0.54,0.1642,105,316,421,Sep,Clear,Fall
14986,2012-09-21,3,1,9,14,0,5,Weekday,1,0.7,0.6515,0.54,0.2985,113,299,412,Sep,Clear,Fall
14987,2012-09-21,3,1,9,15,0,5,Weekday,1,0.7,0.6515,0.54,0.2239,90,333,423,Sep,Clear,Fall
14988,2012-09-21,3,1,9,16,0,5,Weekday,1,0.7,0.6515,0.54,0.194,103,464,567,Sep,Clear,Fall
14989,2012-09-21,3,1,9,17,0,5,Weekday,1,0.68,0.6364,0.57,0.2836,107,739,846,Sep,Clear,Fall
14990,2012-09-21,3,1,9,18,0,5,Weekday,1,0.66,0.6212,0.61,0.2537,106,699,805,Sep,Clear,Fall
14991,2012-09-21,3,1,9,19,0,5,Weekday,1,0.64,0.6061,0.65,0.2537,95,493,588,Sep,Clear,Fall
14992,2012-09-21,3,1,9,20,0,5,Weekday,1,0.62,0.6061,0.69,0.194,54,315,369,Sep,Clear,Fall
14993,2012-09-21,3,1,9,21,0,5,Weekday,1,0.6,0.5909,0.73,0.2537,46,266,312,Sep,Clear,Fall
14994,2012-09-21,3,1,9,22,0,5,Weekday,1,0.6,0.5909,0.73,0.194,47,248,295,Sep,Clear,Fall
14995,2012-09-21,3,1,9,23,0,5,Weekday,1,0.6,0.5909,0.73,0.3284,23,163,186,Sep,Clear,Fall
14996,2012-09-22,3,1,9,0,0,6,Weekend,1,0.6,0.5909,0.73,0.2836,32,140,172,Sep,Clear,Fall
14997,2012-09-22,3,1,9,1,0,6,Weekend,1,0.58,0.5455,0.83,0.2985,18,106,124,Sep,Clear,Fall
14998,2012-09-22,3,1,9,2,0,6,Weekend,1,0.56,0.5303,0.88,0.2537,10,73,83,Sep,Clear,Fall
14999,2012-09-22,3,1,9,3,0,6,Weekend,1,0.56,0.5303,0.83,0.2836,6,39,45,Sep,Clear,Fall
15000,2012-09-22,3,1,9,4,0,6,Weekend,1,0.56,0.5303,0.83,0.2836,5,10,15,Sep,Clear,Fall
15001,2012-09-22,3,1,9,5,0,6,Weekend,1,0.56,0.5303,0.83,0.3284,2,15,17,Sep,Clear,Fall
15002,2012-09-22,3,1,9,6,0,6,Weekend,1,0.56,0.5303,0.83,0.2985,6,35,41,Sep,Clear,Fall
15003,2012-09-22,3,1,9,7,0,6,Weekend,1,0.58,0.5455,0.78,0.2537,7,70,77,Sep,Clear,Fall
15004,2012-09-22,3,1,9,8,0,6,Weekend,1,0.6,0.5909,0.73,0.2985,21,197,218,Sep,Clear,Fall
15005,2012-09-22,3,1,9,9,0,6,Weekend,1,0.64,0.6061,0.69,0.2537,88,289,377,Sep,Clear,Fall
15006,2012-09-22,3,1,9,10,0,6,Weekend,1,0.66,0.6212,0.65,0.3284,124,350,474,Sep,Clear,Fall
15007,2012-09-22,3,1,9,11,0,6,Weekend,1,0.7,0.6515,0.58,0.2836,189,437,626,Sep,Clear,Fall
15008,2012-09-22,3,1,9,12,0,6,Weekend,1,0.72,0.6667,0.54,0.2985,228,460,688,Sep,Clear,Fall
15009,2012-09-22,3,1,9,13,0,6,Weekend,1,0.74,0.6667,0.51,0.3582,273,434,707,Sep,Clear,Fall
15010,2012-09-22,3,1,9,14,0,6,Weekend,1,0.76,0.6818,0.48,0.2836,250,404,654,Sep,Clear,Fall
15011,2012-09-22,3,1,9,15,0,6,Weekend,1,0.74,0.6667,0.48,0.3881,307,443,750,Sep,Clear,Fall
15012,2012-09-22,3,1,9,16,0,6,Weekend,1,0.74,0.6667,0.51,0.3284,253,427,680,Sep,Clear,Fall
15013,2012-09-22,3,1,9,17,0,6,Weekend,1,0.74,0.6667,0.51,0.3284,195,451,646,Sep,Clear,Fall
15014,2012-09-22,3,1,9,18,0,6,Weekend,1,0.72,0.6667,0.54,0.2836,171,427,598,Sep,Clear,Fall
15015,2012-09-22,3,1,9,19,0,6,Weekend,1,0.7,0.6515,0.58,0.194,99,308,407,Sep,Clear,Fall
15016,2012-09-22,3,1,9,20,0,6,Weekend,1,0.7,0.6515,0.54,0.2537,76,249,325,Sep,Clear,Fall
15017,2012-09-22,3,1,9,21,0,6,Weekend,1,0.64,0.6212,0.57,0.2537,59,202,261,Sep,Clear,Fall
15018,2012-09-22,3,1,9,22,0,6,Weekend,1,0.62,0.6212,0.57,0.194,59,180,239,Sep,Clear,Fall
15019,2012-09-22,3,1,9,23,0,6,Weekend,1,0.62,0.6212,0.5,0.194,34,137,171,Sep,Clear,Fall
15020,2012-09-23,4,1,9,0,0,0,Weekend,1,0.62,0.6212,0.38,0.2537,34,146,180,Sep,Clear,Winter
15021,2012-09-23,4,1,9,1,0,0,Weekend,1,0.54,0.5152,0.52,0.3582,23,119,142,Sep,Clear,Winter
15022,2012-09-23,4,1,9,2,0,0,Weekend,1,0.52,0.5,0.48,0.2537,18,77,95,Sep,Clear,Winter
15023,2012-09-23,4,1,9,3,0,0,Weekend,1,0.48,0.4697,0.55,0.2985,13,41,54,Sep,Clear,Winter
15024,2012-09-23,4,1,9,4,0,0,Weekend,1,0.46,0.4545,0.55,0.2239,1,9,10,Sep,Clear,Winter
15025,2012-09-23,4,1,9,5,0,0,Weekend,1,0.46,0.4545,0.59,0.2537,1,5,6,Sep,Clear,Winter
15026,2012-09-23,4,1,9,6,0,0,Weekend,1,0.44,0.4394,0.62,0.2537,5,11,16,Sep,Clear,Winter
15027,2012-09-23,4,1,9,7,0,0,Weekend,1,0.46,0.4545,0.59,0.2239,9,48,57,Sep,Clear,Winter
15028,2012-09-23,4,1,9,8,0,0,Weekend,1,0.48,0.4697,0.55,0.3582,38,137,175,Sep,Clear,Winter
15029,2012-09-23,4,1,9,9,0,0,Weekend,1,0.5,0.4848,0.51,0.3284,71,205,276,Sep,Clear,Winter
15030,2012-09-23,4,1,9,10,0,0,Weekend,1,0.54,0.5152,0.45,0.2537,138,351,489,Sep,Clear,Winter
15031,2012-09-23,4,1,9,11,0,0,Weekend,1,0.56,0.5303,0.46,0.2537,186,384,570,Sep,Clear,Winter
15032,2012-09-23,4,1,9,12,0,0,Weekend,1,0.56,0.5303,0.43,0.1045,250,526,776,Sep,Clear,Winter
15033,2012-09-23,4,1,9,13,0,0,Weekend,1,0.6,0.6212,0.38,0.1642,257,445,702,Sep,Clear,Winter
15034,2012-09-23,4,1,9,14,0,0,Weekend,1,0.6,0.6212,0.38,0.194,266,400,666,Sep,Clear,Winter
15035,2012-09-23,4,1,9,15,0,0,Weekend,1,0.6,0.6212,0.33,0.2239,265,375,640,Sep,Clear,Winter
15036,2012-09-23,4,1,9,16,0,0,Weekend,1,0.6,0.6212,0.33,0.3284,254,437,691,Sep,Clear,Winter
15037,2012-09-23,4,1,9,17,0,0,Weekend,1,0.56,0.5303,0.35,0.2985,227,496,723,Sep,Clear,Winter
15038,2012-09-23,4,1,9,18,0,0,Weekend,1,0.54,0.5152,0.37,0.194,135,405,540,Sep,Clear,Winter
15039,2012-09-23,4,1,9,19,0,0,Weekend,1,0.52,0.5,0.42,0.1642,82,331,413,Sep,Clear,Winter
15040,2012-09-23,4,1,9,20,0,0,Weekend,1,0.52,0.5,0.42,0.1642,60,192,252,Sep,Clear,Winter
15041,2012-09-23,4,1,9,21,0,0,Weekend,2,0.52,0.5,0.48,0.1045,51,145,196,Sep,Cloudy,Winter
15042,2012-09-23,4,1,9,22,0,0,Weekend,1,0.52,0.5,0.48,0.0,40,98,138,Sep,Clear,Winter
15043,2012-09-23,4,1,9,23,0,0,Weekend,2,0.5,0.4848,0.59,0.1045,30,70,100,Sep,Cloudy,Winter
15044,2012-09-24,4,1,9,0,0,1,Weekday,1,0.46,0.4545,0.63,0.194,10,54,64,Sep,Clear,Winter
15045,2012-09-24,4,1,9,1,0,1,Weekday,1,0.46,0.4545,0.67,0.1343,6,12,18,Sep,Clear,Winter
15046,2012-09-24,4,1,9,2,0,1,Weekday,2,0.46,0.4545,0.63,0.1343,0,8,8,Sep,Cloudy,Winter
15047,2012-09-24,4,1,9,3,0,1,Weekday,1,0.46,0.4545,0.63,0.1642,0,5,5,Sep,Clear,Winter
15048,2012-09-24,4,1,9,4,0,1,Weekday,1,0.44,0.4394,0.67,0.1045,0,8,8,Sep,Clear,Winter
15049,2012-09-24,4,1,9,5,0,1,Weekday,1,0.46,0.4545,0.63,0.0,2,35,37,Sep,Clear,Winter
15050,2012-09-24,4,1,9,6,0,1,Weekday,1,0.46,0.4545,0.59,0.0,6,162,168,Sep,Clear,Winter
15051,2012-09-24,4,1,9,7,0,1,Weekday,1,0.46,0.4545,0.67,0.1343,17,513,530,Sep,Clear,Winter
15052,2012-09-24,4,1,9,8,0,1,Weekday,1,0.5,0.4848,0.55,0.194,31,719,750,Sep,Clear,Winter
15053,2012-09-24,4,1,9,9,0,1,Weekday,1,0.52,0.5,0.52,0.194,42,286,328,Sep,Clear,Winter
15054,2012-09-24,4,1,9,10,0,1,Weekday,1,0.54,0.5152,0.49,0.2239,52,146,198,Sep,Clear,Winter
15055,2012-09-24,4,1,9,11,0,1,Weekday,1,0.56,0.5303,0.37,0.194,71,167,238,Sep,Clear,Winter
15056,2012-09-24,4,1,9,12,0,1,Weekday,1,0.56,0.5303,0.35,0.2985,77,265,342,Sep,Clear,Winter
15057,2012-09-24,4,1,9,13,0,1,Weekday,1,0.6,0.6212,0.31,0.2985,80,248,328,Sep,Clear,Winter
15058,2012-09-24,4,1,9,14,0,1,Weekday,1,0.6,0.6061,0.28,0.0,77,226,303,Sep,Clear,Winter
15059,2012-09-24,4,1,9,15,0,1,Weekday,1,0.6,0.6212,0.31,0.0,84,216,300,Sep,Clear,Winter
15060,2012-09-24,4,1,9,16,0,1,Weekday,1,0.58,0.5455,0.3,0.2537,99,417,516,Sep,Clear,Winter
15061,2012-09-24,4,1,9,17,0,1,Weekday,1,0.58,0.5455,0.3,0.0,89,809,898,Sep,Clear,Winter
15062,2012-09-24,4,1,9,18,0,1,Weekday,1,0.54,0.5152,0.37,0.1642,95,758,853,Sep,Clear,Winter
15063,2012-09-24,4,1,9,19,0,1,Weekday,1,0.52,0.5,0.39,0.1343,56,534,590,Sep,Clear,Winter
15064,2012-09-24,4,1,9,20,0,1,Weekday,1,0.52,0.5,0.52,0.1045,52,380,432,Sep,Clear,Winter
15065,2012-09-24,4,1,9,21,0,1,Weekday,1,0.5,0.4848,0.51,0.1343,26,230,256,Sep,Clear,Winter
15066,2012-09-24,4,1,9,22,0,1,Weekday,1,0.5,0.4848,0.51,0.2239,18,154,172,Sep,Clear,Winter
15067,2012-09-24,4,1,9,23,0,1,Weekday,1,0.46,0.4545,0.63,0.1343,11,83,94,Sep,Clear,Winter
15068,2012-09-25,4,1,9,0,0,2,Weekday,1,0.46,0.4545,0.67,0.1642,8,56,64,Sep,Clear,Winter
15069,2012-09-25,4,1,9,1,0,2,Weekday,1,0.44,0.4394,0.72,0.1343,2,11,13,Sep,Clear,Winter
15070,2012-09-25,4,1,9,2,0,2,Weekday,1,0.42,0.4242,0.77,0.1343,5,9,14,Sep,Clear,Winter
15071,2012-09-25,4,1,9,3,0,2,Weekday,1,0.42,0.4242,0.71,0.0896,2,3,5,Sep,Clear,Winter
15072,2012-09-25,4,1,9,4,0,2,Weekday,1,0.42,0.4242,0.71,0.1343,2,7,9,Sep,Clear,Winter
15073,2012-09-25,4,1,9,5,0,2,Weekday,1,0.42,0.4242,0.77,0.0896,1,46,47,Sep,Clear,Winter
15074,2012-09-25,4,1,9,6,0,2,Weekday,1,0.44,0.4394,0.77,0.2239,5,189,194,Sep,Clear,Winter
15075,2012-09-25,4,1,9,7,0,2,Weekday,1,0.44,0.4394,0.77,0.194,17,539,556,Sep,Clear,Winter
15076,2012-09-25,4,1,9,8,0,2,Weekday,1,0.48,0.4697,0.67,0.194,41,764,805,Sep,Clear,Winter
15077,2012-09-25,4,1,9,9,0,2,Weekday,1,0.54,0.5152,0.56,0.2537,28,381,409,Sep,Clear,Winter
15078,2012-09-25,4,1,9,10,0,2,Weekday,1,0.56,0.5303,0.52,0.2985,45,125,170,Sep,Clear,Winter
15079,2012-09-25,4,1,9,11,0,2,Weekday,1,0.6,0.6212,0.46,0.2985,63,155,218,Sep,Clear,Winter
15080,2012-09-25,4,1,9,12,0,2,Weekday,1,0.62,0.6212,0.43,0.2836,69,233,302,Sep,Clear,Winter
15081,2012-09-25,4,1,9,13,0,2,Weekday,1,0.64,0.6212,0.47,0.2537,48,257,305,Sep,Clear,Winter
15082,2012-09-25,4,1,9,14,0,2,Weekday,1,0.66,0.6212,0.39,0.3284,80,213,293,Sep,Clear,Winter
15083,2012-09-25,4,1,9,15,0,2,Weekday,1,0.66,0.6212,0.36,0.3284,56,247,303,Sep,Clear,Winter
15084,2012-09-25,4,1,9,16,0,2,Weekday,1,0.66,0.6212,0.39,0.2985,59,436,495,Sep,Clear,Winter
15085,2012-09-25,4,1,9,17,0,2,Weekday,1,0.66,0.6212,0.39,0.2836,107,860,967,Sep,Clear,Winter
15086,2012-09-25,4,1,9,18,0,2,Weekday,1,0.64,0.6212,0.41,0.2239,64,758,822,Sep,Clear,Winter
15087,2012-09-25,4,1,9,19,0,2,Weekday,1,0.62,0.6212,0.5,0.2537,49,490,539,Sep,Clear,Winter
15088,2012-09-25,4,1,9,20,0,2,Weekday,1,0.6,0.6212,0.56,0.2985,37,388,425,Sep,Clear,Winter
15089,2012-09-25,4,1,9,21,0,2,Weekday,1,0.6,0.6212,0.56,0.2985,34,263,297,Sep,Clear,Winter
15090,2012-09-25,4,1,9,22,0,2,Weekday,1,0.6,0.6212,0.56,0.2836,14,174,188,Sep,Clear,Winter
15091,2012-09-25,4,1,9,23,0,2,Weekday,1,0.6,0.6212,0.56,0.3284,9,89,98,Sep,Clear,Winter
15092,2012-09-26,4,1,9,0,0,3,Weekday,1,0.58,0.5455,0.64,0.2985,6,34,40,Sep,Clear,Winter
15093,2012-09-26,4,1,9,1,0,3,Weekday,1,0.58,0.5455,0.64,0.3284,10,19,29,Sep,Clear,Winter
15094,2012-09-26,4,1,9,2,0,3,Weekday,2,0.58,0.5455,0.64,0.2836,2,15,17,Sep,Cloudy,Winter
15095,2012-09-26,4,1,9,3,0,3,Weekday,2,0.58,0.5455,0.64,0.2836,4,6,10,Sep,Cloudy,Winter
15096,2012-09-26,4,1,9,4,0,3,Weekday,1,0.56,0.5303,0.73,0.2537,2,12,14,Sep,Clear,Winter
15097,2012-09-26,4,1,9,5,0,3,Weekday,1,0.56,0.5303,0.73,0.2239,1,35,36,Sep,Clear,Winter
15098,2012-09-26,4,1,9,6,0,3,Weekday,1,0.54,0.5152,0.73,0.194,3,179,182,Sep,Clear,Winter
15099,2012-09-26,4,1,9,7,0,3,Weekday,1,0.54,0.5152,0.77,0.1343,9,523,532,Sep,Clear,Winter
15100,2012-09-26,4,1,9,8,0,3,Weekday,1,0.56,0.5303,0.73,0.2985,30,808,838,Sep,Clear,Winter
15101,2012-09-26,4,1,9,9,0,3,Weekday,1,0.6,0.6061,0.64,0.194,27,307,334,Sep,Clear,Winter
15102,2012-09-26,4,1,9,10,0,3,Weekday,1,0.6,0.5909,0.73,0.2836,29,156,185,Sep,Clear,Winter
15103,2012-09-26,4,1,9,11,0,3,Weekday,1,0.64,0.6212,0.61,0.2537,46,181,227,Sep,Clear,Winter
15104,2012-09-26,4,1,9,12,0,3,Weekday,1,0.68,0.6364,0.61,0.2239,56,260,316,Sep,Clear,Winter
15105,2012-09-26,4,1,9,13,0,3,Weekday,1,0.7,0.6515,0.58,0.2239,67,273,340,Sep,Clear,Winter
15106,2012-09-26,4,1,9,14,0,3,Weekday,1,0.74,0.6667,0.48,0.2836,60,217,277,Sep,Clear,Winter
15107,2012-09-26,4,1,9,15,0,3,Weekday,1,0.74,0.6667,0.48,0.2985,69,231,300,Sep,Clear,Winter
15108,2012-09-26,4,1,9,16,0,3,Weekday,1,0.74,0.6667,0.45,0.2836,71,397,468,Sep,Clear,Winter
15109,2012-09-26,4,1,9,17,0,3,Weekday,1,0.74,0.6667,0.48,0.2985,77,876,953,Sep,Clear,Winter
15110,2012-09-26,4,1,9,18,0,3,Weekday,1,0.74,0.6667,0.48,0.2239,69,815,884,Sep,Clear,Winter
15111,2012-09-26,4,1,9,19,0,3,Weekday,1,0.7,0.6515,0.54,0.1642,38,589,627,Sep,Clear,Winter
15112,2012-09-26,4,1,9,20,0,3,Weekday,1,0.66,0.6212,0.69,0.194,45,389,434,Sep,Clear,Winter
15113,2012-09-26,4,1,9,21,0,3,Weekday,1,0.66,0.6212,0.65,0.194,32,328,360,Sep,Clear,Winter
15114,2012-09-26,4,1,9,22,0,3,Weekday,3,0.62,0.6061,0.69,0.194,21,194,215,Sep,Light Snow,Winter
15115,2012-09-26,4,1,9,23,0,3,Weekday,2,0.6,0.5758,0.78,0.2537,13,102,115,Sep,Cloudy,Winter
15116,2012-09-27,4,1,9,0,0,4,Weekday,1,0.6,0.5758,0.78,0.0896,5,60,65,Sep,Clear,Winter
15117,2012-09-27,4,1,9,1,0,4,Weekday,1,0.6,0.5758,0.78,0.0896,5,16,21,Sep,Clear,Winter
15118,2012-09-27,4,1,9,2,0,4,Weekday,1,0.6,0.5758,0.78,0.0896,3,13,16,Sep,Clear,Winter
15119,2012-09-27,4,1,9,3,0,4,Weekday,1,0.6,0.5758,0.78,0.0,0,7,7,Sep,Clear,Winter
15120,2012-09-27,4,1,9,4,0,4,Weekday,1,0.56,0.5303,0.94,0.1343,2,6,8,Sep,Clear,Winter
15121,2012-09-27,4,1,9,5,0,4,Weekday,1,0.58,0.5455,0.83,0.0,2,64,66,Sep,Clear,Winter
15122,2012-09-27,4,1,9,6,0,4,Weekday,1,0.56,0.5303,0.88,0.0896,5,164,169,Sep,Clear,Winter
15123,2012-09-27,4,1,9,7,0,4,Weekday,1,0.6,0.5758,0.78,0.0,12,546,558,Sep,Clear,Winter
15124,2012-09-27,4,1,9,8,0,4,Weekday,1,0.62,0.6061,0.71,0.0896,20,774,794,Sep,Clear,Winter
15125,2012-09-27,4,1,9,9,0,4,Weekday,1,0.66,0.6212,0.65,0.0,30,305,335,Sep,Clear,Winter
15126,2012-09-27,4,1,9,10,0,4,Weekday,2,0.7,0.6515,0.51,0.2836,40,168,208,Sep,Cloudy,Winter
15127,2012-09-27,4,1,9,11,0,4,Weekday,2,0.72,0.6667,0.51,0.1642,67,227,294,Sep,Cloudy,Winter
15128,2012-09-27,4,1,9,12,0,4,Weekday,2,0.74,0.6667,0.48,0.1343,63,272,335,Sep,Cloudy,Winter
15129,2012-09-27,4,1,9,13,0,4,Weekday,2,0.74,0.6667,0.48,0.0,61,265,326,Sep,Cloudy,Winter
15130,2012-09-27,4,1,9,14,0,4,Weekday,2,0.76,0.6818,0.45,0.0896,44,214,258,Sep,Cloudy,Winter
15131,2012-09-27,4,1,9,15,0,4,Weekday,2,0.76,0.6818,0.45,0.0,41,255,296,Sep,Cloudy,Winter
15132,2012-09-27,4,1,9,16,0,4,Weekday,2,0.72,0.6667,0.58,0.3284,73,399,472,Sep,Cloudy,Winter
15133,2012-09-27,4,1,9,17,0,4,Weekday,2,0.66,0.6212,0.69,0.2985,87,818,905,Sep,Cloudy,Winter
15134,2012-09-27,4,1,9,18,0,4,Weekday,2,0.66,0.6212,0.69,0.2239,77,822,899,Sep,Cloudy,Winter
15135,2012-09-27,4,1,9,19,0,4,Weekday,1,0.66,0.6212,0.65,0.1343,48,511,559,Sep,Clear,Winter
15136,2012-09-27,4,1,9,20,0,4,Weekday,2,0.64,0.6061,0.69,0.2239,45,412,457,Sep,Cloudy,Winter
15137,2012-09-27,4,1,9,21,0,4,Weekday,3,0.62,0.5758,0.83,0.2985,18,235,253,Sep,Light Snow,Winter
15138,2012-09-27,4,1,9,22,0,4,Weekday,3,0.62,0.5758,0.83,0.2985,2,45,47,Sep,Light Snow,Winter
15139,2012-09-27,4,1,9,23,0,4,Weekday,3,0.62,0.5758,0.83,0.1642,1,44,45,Sep,Light Snow,Winter
15140,2012-09-28,4,1,9,0,0,5,Weekday,3,0.6,0.5455,0.88,0.1642,2,15,17,Sep,Light Snow,Winter
15141,2012-09-28,4,1,9,1,0,5,Weekday,3,0.6,0.5455,0.88,0.0,0,13,13,Sep,Light Snow,Winter
15142,2012-09-28,4,1,9,2,0,5,Weekday,3,0.6,0.5455,0.88,0.2985,1,9,10,Sep,Light Snow,Winter
15143,2012-09-28,4,1,9,3,0,5,Weekday,2,0.6,0.5606,0.83,0.1343,0,7,7,Sep,Cloudy,Winter
15144,2012-09-28,4,1,9,4,0,5,Weekday,3,0.56,0.5303,0.88,0.1045,2,10,12,Sep,Light Snow,Winter
15145,2012-09-28,4,1,9,5,0,5,Weekday,1,0.56,0.5303,0.88,0.0,1,37,38,Sep,Clear,Winter
15146,2012-09-28,4,1,9,6,0,5,Weekday,2,0.56,0.5303,0.94,0.0896,2,136,138,Sep,Cloudy,Winter
15147,2012-09-28,4,1,9,7,0,5,Weekday,2,0.56,0.5303,0.94,0.0,10,384,394,Sep,Cloudy,Winter
15148,2012-09-28,4,1,9,8,0,5,Weekday,1,0.6,0.5606,0.83,0.0896,31,674,705,Sep,Clear,Winter
15149,2012-09-28,4,1,9,9,0,5,Weekday,2,0.62,0.5758,0.83,0.1045,27,399,426,Sep,Cloudy,Winter
